id,course title,Credit hours,course ID,class code,preReqs
1668,IE 7901 Seminar (1) - Modern Campus Catalog™,1,IE,7901,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Pass/Fail grading."", ""All graduate students are expected to attend this course every semester; only 1 sem. hr. of credit in this course allowed toward degree.""], ""Prerequisites"": [], ""Replacements"": []}"
1669,IE 7850 Quality Management (3) - Modern Campus Catalog™,3,IE,7850,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""IE 3302"", ""Type"": ""Class""}], ""Replacements"": []}"
1670,IE 7771 Design of Manufacturing Systems (3) - Modern Campus Catalog™,3,IE,7771,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""IE 3520"", ""IE 4520""], ""Type"": ""Class""}], ""Replacements"": []}"
1671,HORT 7071 Advanced Plant Genetics (3) - Modern Campus Catalog™,3,HORT,7071,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""ANSC 2072"", ""Type"": ""Class""}], ""Replacements"": []}"
1674,HSS 1000 Introduction to Research (1) - Modern Campus Catalog™,1,HSS,1000,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Only for first year students pursuing a major in the College of Humanities & Social Sciences.""], ""Prerequisites"": [], ""Replacements"": []}"
1676,HORT 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,HORT,,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
1677,HORT 8900 Research Problems in Horticulture (3) - Modern Campus Catalog™,3,HORT,8900,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Pass-fail grading.""], ""Prerequisites"": [{""Requirement"": ""consent of department head"", ""Type"": ""Permission""}], ""Replacements"": []}"
1678,HORT 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,HORT,,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
1681,HIST 4902 Independent Study (3) - Modern Campus Catalog™,3,HIST,4902,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""open to advanced students of high academic standing by consent of department.""], ""Prerequisites"": [], ""Replacements"": []}"
1682,HIST 4901 Independent Study (3) - Modern Campus Catalog™,3,HIST,4901,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""open to advanced students of high academic standing by consent of department.""], ""Prerequisites"": [], ""Replacements"": []}"
1683,HIST 4507 Topics in the History of Christianity (3) - Modern Campus Catalog™,3,HIST,4507,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
1684,HIST 2096 East Asian Civilization Since 1800 (3) - Modern Campus Catalog™,3,HIST,2096,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit.""], ""Prerequisites"": [], ""Replacements"": []}"
1686,HIST 2075 German Civilization (3) - Modern Campus Catalog™,3,HIST,2075,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit.""], ""Prerequisites"": [], ""Replacements"": []}"
1687,HIST 2065 History of Popular Culture in the United States (3) - Modern Campus Catalog™,3,HIST,2065,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit.""], ""Prerequisites"": [], ""Replacements"": []}"
1688,HIST 2061 African American History (3) - Modern Campus Catalog™,3,HIST,2061,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit."", ""3 hr. seminar.""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""AAAS 2061""], ""Type"": ""True""}]}"
1689,HIST 2058 HONORS: The United States from 1865 to the Present (3) - Modern Campus Catalog™,3,HIST,2058,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit.""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""HIST 2057""], ""Type"": ""True""}]}"
1690,HIST 2057 The United States from 1865 to the Present (3) - Modern Campus Catalog™,3,HIST,2057,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit.""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""HIST 2058""], ""Type"": ""True""}]}"
1691,HIST 2056 HONORS: The United States to 1865 (3) - Modern Campus Catalog™,3,HIST,2056,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit.""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""HIST 2055""], ""Type"": ""True""}]}"
1692,GEOL 4131 Basin Analysis (3) - Modern Campus Catalog™,3,GEOL,4131,"{""Alternative-reqs"": [{""Requirement"": ""permission of instructor"", ""Type"": ""Permission""}], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""GEOL 3071"", ""GEOL 3032"", ""GEOL 3200""], ""Type"": ""Class""}], ""Replacements"": []}"
1693,GEOL 4111 Vertebrate Paleontology (3) - Modern Campus Catalog™,3,GEOL,4111,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""2 hrs. lecture; 2 hrs. lab.""], ""Prerequisites"": [{""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
1694,GEOL 4107 Introduction to Seismology (3) - Modern Campus Catalog™,3,GEOL,4107,"{  ""Alternative-reqs"": [{""Requirement"": ""permission of the instructor"", ""Type"": ""Permission""}],  ""Corequisites"": [],  ""Other"": [],  ""Prerequisites"": [    {""Requirement"": [""PHYS 1201"", ""PHYS 2001"", ""PHYS 2110""], ""Type"": ""Class""},    {""Requirement"": [""MATH 1550"", ""MATH 1551""], ""Type"": ""Class""},    {""Requirement"": ""GEOL 3071"", ""Type"": ""Class""}  ],  ""Replacements"": []}"
1695,GEOL 4085 Geochemistry of Sediments and Natural Waters (3) - Modern Campus Catalog™,3,GEOL,4085,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""GEOL 2081"", ""Type"": ""Class""}, {""Requirement"": ""MATH 1550"", ""Type"": ""Class""}], ""Replacements"": []}"
1696,GEOL 4084 Geomicrobiology (3) - Modern Campus Catalog™,3,GEOL,4084,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""GEOL 3032"", ""BIOL 2051""], ""Type"": ""Class""}, {""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
1697,GEOL 4081 Chemical Oceanography (3) - Modern Campus Catalog™,3,GEOL,4081,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""3 hrs. lecture/seminar.""], ""Prerequisites"": [{""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
1698,GEOG 4079 Geography of Religion (3) - Modern Campus Catalog™,3,GEOG,4079,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
1704,GEOG 2010 Human Geography (3) - Modern Campus Catalog™,3,GEOG,2010,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
1705,GEOG 4057 GIS Programming (3) - Modern Campus Catalog™,3,GEOG,4057,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""GEOG 2040"", ""GEOG 4047""], ""Type"": ""Class""}], ""Replacements"": []}"
1709,GEOG 4043 Crime GIS (3) - Modern Campus Catalog™,3,GEOG,4043,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""GEOG 2040"", ""GEOG 4044"", ""GEOG 4047"", ""GEOG 4048"", ""SOCL 4466""], ""Type"": ""Class""}], ""Replacements"": []}"
1710,GEOG 4042 Enterprise Geographic Information Systems (3) - Modern Campus Catalog™,3,GEOG,4042,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
1712,GEOG 3043 Crime Mapping (3) - Modern Campus Catalog™,3,GEOG,3043,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
1713,GEOG 4045 Environmental Remote Sensing (3) - Modern Campus Catalog™,3,GEOG,4045,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for elective geology credit.""], ""Prerequisites"": [], ""Replacements"": []}"
1714,GEOG 4020 Aerial Photo Interpretation and Image Processing (3) - Modern Campus Catalog™,3,GEOG,4020,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""ANTH 4024""], ""Type"": ""Potential""}]}"
1716,GEOG 7955 Remote Sensing for Coastal Environment (3) - Modern Campus Catalog™,3,GEOG,7955,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
1717,GEOG 4222 Managing for a Changing Climate (3) - Modern Campus Catalog™,3,GEOG,4222,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""ENVS 4222""], ""Type"": ""True""}, {""Replacement"": [""OCS 4222""], ""Type"": ""True""}]}"
1718,GEOG 4049 Geospatial Applications of Small Unoccupied Aircraft Systems (3) - Modern Campus Catalog™,3,GEOG,4049,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
1719,GEOG 2055 Map Reading (3) - Modern Campus Catalog™,3,GEOG,2055,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
1720,"GEOG 2051 Physical Geography: Land and Water Surfaces, Plant and Animal Realms (3) - Modern Campus Catalog™",3,GEOG,2051,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit.""], ""Prerequisites"": [], ""Replacements"": []}"
1721,GEOG 2050 Physical Geography: The Atmosphere (3) - Modern Campus Catalog™,3,GEOG,2050,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit."", ""May be taken for elective geology credit.""], ""Prerequisites"": [], ""Replacements"": []}"
1723,GEOG 1003 Human Geography: Africa and Asia (3) - Modern Campus Catalog™,3,GEOG,1003,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit."", ""GEOG 1001, and 1003 need not be taken in numerical order.""], ""Prerequisites"": [], ""Replacements"": []}"
1724,GEOG 1001 Human Geography: Americas and Europe (3) - Modern Campus Catalog™,3,GEOG,1001,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit.""], ""Prerequisites"": [], ""Replacements"": []}"
1725,GBUS 4991 Topics in International Business (1-3) - Modern Campus Catalog™,3,GBUS,4991,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a max. of 6 sem. hrs. of credit when topics vary.""], ""Prerequisites"": [{""Requirement"": ""Permission of department"", ""Type"": ""Permission""}], ""Replacements"": []}"
1726,GBUS 3999 Advanced Special Topics in Business (1-3) - Modern Campus Catalog™,3,GBUS,3999,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a max. of 6 semester hrs when topics vary.""], ""Prerequisites"": [], ""Replacements"": []}"
1727,GBUS 3951 Internship in Energy (3) - Modern Campus Catalog™,3,GBUS,3951,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Pass/fail grading based on a written evaluation by the professional supervisor, a written report by the student, and the energy advisor’s evaluation.""], ""Prerequisites"": [{""Requirement"": ""Admission to the college, junior or senior standing, and consent of energy advisor."", ""Type"": ""Permission""}], ""Replacements"": []}"
1728,GBUS 3950 Internship in General Business (3) - Modern Campus Catalog™,3,GBUS,3950,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""pass/fail grading based on a written evaluation by the professional supervisor, a written report by the student, and the faculty member’s evaluation."", ""May be repeated for up to 6 hours of credit when professional experience varies.""], ""Prerequisites"": [{""Requirement"": ""Admission to the college, junior or senior standing, and consent of general business faculty advisor."", ""Type"": ""Permission""}], ""Replacements"": []}"
1729,GBUS 3304 Visual Analytics (3) - Modern Campus Catalog™,3,GBUS,3304,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""ISDS 1102"", ""Type"": ""Class""}], ""Replacements"": []}"
1730,GBUS 3302 Predictive Analytics (3) - Modern Campus Catalog™,3,GBUS,3302,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""ISDS 2001"", ""Type"": ""Class""}], ""Replacements"": []}"
1731,GBUS 3301 Descriptive Analytics (3) - Modern Campus Catalog™,3,GBUS,3301,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""ISDS 1102"", ""Type"": ""Class""}], ""Replacements"": []}"
1732,GBUS 3061 Business Communication & Professional Development (3) - Modern Campus Catalog™,3,GBUS,3061,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Open only to students enrolled in the E. J. Ourso College of Business""], ""Prerequisites"": [{""Requirement"": ""permission of department"", ""Type"": ""Permission""}], ""Replacements"": []}"
1733,GBUS 2999 Special Topics in Business (1-3) - Modern Campus Catalog™,3,GBUS,2999,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a maximum of 6 semester hrs. of credit when topics vary.""], ""Prerequisites"": [], ""Replacements"": []}"
1734,GBUS 1001 Introduction to Business (3) - Modern Campus Catalog™,3,GBUS,1001,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May not be taken by students in the E. J. Ourso College of Business.""], ""Prerequisites"": [], ""Replacements"": []}"
1735,GBUS 1000 Introduction to the Study of Business (1) - Modern Campus Catalog™,1,GBUS,1000,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Enrollment in this course is limited to students admitted to the E. J. Ourso College of Business.""], ""Prerequisites"": [], ""Replacements"": []}"
1736,FREN 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,FREN,,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
1737,FREN 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,FREN,,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
1755,FREN 7006 Studies in Medieval French Literature (3) - Modern Campus Catalog™,3,FREN,7006,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a max. of 6 hrs. of credit with consent of department if content varies.""], ""Prerequisites"": [], ""Replacements"": []}"
1756,FREN 4915 Independent Work (1-3) - Modern Campus Catalog™,3,FREN,4915,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""FREN 3060""], ""Type"": ""Class""}], ""Replacements"": []}"
1757,FREN 4404 Critical Issues in Teaching French as Second Language: Capstone Course (3) - Modern Campus Catalog™,3,FREN,4404,"{  ""Alternative-reqs"": [],  ""Corequisites"": [    {      ""Requirement"": [""EDCI 4004"", ""EDCI 4005""],      ""Type"": ""Class""    }  ],  ""Other"": [""Teacher candidates should be in their last two semesters of completion of the requirements for a major in French. Taught in French.""],  ""Prerequisites"": [    {      ""Requirement"": [""EDCI 4003"", ""FREN 4403""],      ""Type"": ""Class""    }  ],  ""Replacements"": []}"
1758,FREN 4403 Instructional Strategies for the Second Language French Classroom (1) - Modern Campus Catalog™,1,FREN,4403,"{""Alternative-reqs"": [], ""Corequisites"": [{""Requirement"": [""EDCI 3136"", ""FREN 3402""], ""Type"": ""Class""}, {""Requirement"": [""EDCI 4003""], ""Type"": ""Class""}], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
1759,FREN 4100 Special Topics in French Language and Literature (3) - Modern Campus Catalog™,3,FREN,4100,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
1760,FREN 4090 French and Francophone Women Writers (3) - Modern Campus Catalog™,3,FREN,4090,"{""Alternative-reqs"": [{""Requirement"": ""permission of instructor"", ""Type"": ""Permission""}], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""FREN 3071"", ""FREN 3072""], ""Type"": ""Class""}], ""Replacements"": []}"
1761,FREN 4080 Special Topics in French/Francophone Cultures and Civilizations (3) - Modern Campus Catalog™,3,FREN,4080,"{""Alternative-reqs"": [{""Requirement"": ""Permission of instructor"", ""Type"": ""Permission""}], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""FREN 3060"", ""Type"": ""Class""}], ""Replacements"": []}"
