ID,course title,Credit hours,course ID,class code,preReqs
887,PSYC 7990 Teaching of Psychology (3) - Modern Campus Catalog™,3,PSYC,7990,"graduate standing in psychology.,Required of all doctoral candidates to become instructor of record in the department."
888,PSYC 7982 Advanced Psychopathology (3) - Modern Campus Catalog™,3,PSYC,7982,Graduate standing in clinical or school psychology or consent of instructor.
889,PSYC 7979 Current Problems in Developmental Psychology (3) - Modern Campus Catalog™,3,PSYC,7979,consent of instructor. May be taken for a max. of 12 hrs. of credit when topics vary.
890,PSYC 7974 Seminar in Applied Behavior Analysis (3) - Modern Campus Catalog™,3,PSYC,7974,May be taken for a max. of 9 hrs. of credit by permission of department when topics vary.
891,PSYC 7973 School-Based Psychological Interventions (3) - Modern Campus Catalog™,3,PSYC,7973,graduate standing in psychology.
892,PSYC 7972 Child Behavior Therapy (3) - Modern Campus Catalog™,3,PSYC,7972,"PSYC 7171,or equivalent; graduate standing in clinical or school psychology or consent of instructor."
893,PSYC 7969 Internship in School Psychology (1-6) - Modern Campus Catalog™,6,PSYC,7969,"satisfactory completion of the general and language examinations and faculty approval.,Pass-fail grading.,One full academic year of supervised internship that is no less than 1,200 hours, half of which must be in a school setting; internship requirement may be fulfilled by completing one full academic year or two years of one-half time internship experience; at least one hour per week is devoted to direct supervision of each intern."
894,PSYC 7968 Current Problems in School Psychology (3) - Modern Campus Catalog™,3,PSYC,7968,graduate standing in school psychology program or consent of instructor.
895,PSYC 7960 Supervision and Consultation in Psychology (3) - Modern Campus Catalog™,3,PSYC,7960,graduate standing in clinical or school psychology or consent of instructor.
896,PSYC 7959 Current Problems in Industrial Psychology (3) - Modern Campus Catalog™,3,PSYC,7959,consent of instructor.
897,PSYC 7958 Current Problems in Industrial Psychology (3) - Modern Campus Catalog™,3,PSYC,7958,consent of instructor.
898,PSYC 7952 Professional Development in I/O Psychology (1) - Modern Campus Catalog™,1,PSYC,7952,"Permission of department.,May be repeated for up to 14 sem. hrs. of credit."
899,PSYC 7951 Competencies and Perspectives in Industrial and Organizational Psychology (3) - Modern Campus Catalog™,3,PSYC,7951,"Consent of instructor.,May be taken for a max. of 12 hrs. of credit when topics vary."
900,PSYC 7950 Industrial/Organizational Psychology Internship (3 or 6) - Modern Campus Catalog™,6,PSYC,7950,"completion of general examination.,Pass-fail grading.,Open only to graduate students nominated by the Department of Psychology and accepted by an approved internship organization."
901,PSYC 7949 Lifespan Development: Behavioral Perspectives (3) - Modern Campus Catalog™,3,PSYC,7949,graduate standing in psychology or consent of instructor.
902,PSYC 7948 Research Methodology and Application in Behavior Analysis (3) - Modern Campus Catalog™,3,PSYC,7948,graduate standing in psychology or consent of instructor.
903,PSYC 7947 Behavioral Pharmacology (3) - Modern Campus Catalog™,3,PSYC,7947,
904,PSYC 7946 Theories and Concepts of Behavior Analysis (3) - Modern Campus Catalog™,3,PSYC,7946,graduate standing in psychology or consent of instructor.
905,PSYC 7945 Modern Behaviorism (3) - Modern Campus Catalog™,3,PSYC,7945,
906,PSYC 7942 Seminar in Experimental Analysis of Behavior (3) - Modern Campus Catalog™,3,PSYC,7942,"Permission of department.,May be taken for a max. of 9 hrs. of credit when topics vary."
907,PSYC 7941 Quantitative Models of Behavior (3) - Modern Campus Catalog™,3,PSYC,7941,"PSYC 7111,."
908,PSYC 7940 Professional Development in Behavior Analysis (1) - Modern Campus Catalog™,1,PSYC,7940,To be taken every semester by students in the Behavior Analysis concentration.
909,PSYC 7939 Seminar in Experimental Psychology (3) - Modern Campus Catalog™,3,PSYC,7939,
910,PSYC 7938 Seminar in Experimental Psychology (3) - Modern Campus Catalog™,3,PSYC,7938,
911,PSYC 7930 Professional Development (1) - Modern Campus Catalog™,1,PSYC,7930,"Consent of instructor.,This course may be repeated for up to 14 sem. hrs. of credit."
912,PSYC 7929 Cultural Diversity Issues in Counseling and Therapy (3) - Modern Campus Catalog™,3,PSYC,7929,graduate standing in clinical psychology or consent of instructor.
913,PSYC 7927 Psychotherapy and Behavior Change (3) - Modern Campus Catalog™,3,PSYC,7927,graduate standing in clinical psychology or consent of instructor.
914,PSYC 7925 Psychological Assessment II (3) - Modern Campus Catalog™,3,PSYC,7925,"PSYC 7125,or equivalent; graduate standing in clinical psychology or consent of instructor."
915,PSYC 7690 Teaching of Psychology Practicum (1-3) - Modern Campus Catalog™,3,PSYC,7690,"PSYC 7990,."
916,PSYC 7689 Practicum in Clinical Psychology (1-3) - Modern Campus Catalog™,3,PSYC,7689,"consent of instructor and enrollment in clinical psychology training program.,12 sem. hrs. are required."
917,PSYC 7688 Practicum in Clinical Psychology (1-3) - Modern Campus Catalog™,3,PSYC,7688,"consent of instructor and enrollment in clinical psychology training program.,12 sem. hrs. are required."
918,PSYC 7679 Practicum in Applied Behavior Analysis (1-3) - Modern Campus Catalog™,3,PSYC,7679,"Permission of department and enrollment in behavior analysis concentration.,May be taken for a max. 12 sem. hrs. of credit."
919,PSYC 7678 Practicum in Applied Behavior Analysis (1-3) - Modern Campus Catalog™,3,PSYC,7678,"Permission of department and enrollment in behavior analysis concentration.,May be taken for a max. 12 sem. hrs. of credit."
920,PSYC 7669 Practicum in School Psychology (1-6) - Modern Campus Catalog™,6,PSYC,7669,"admission to doctoral program in school psychology.,Pass-fail grading."
921,PSYC 7668 Practicum in School Psychology (1-6) - Modern Campus Catalog™,6,PSYC,7668,"admission to doctoral program in school psychology.,Pass-fail grading."
922,PSYC 7660 School Psychological Consultation (3) - Modern Campus Catalog™,3,PSYC,7660,graduate standing in psychology or consent of instructor.
923,PSYC 7625 Psychological Assessment I Practicum (3) - Modern Campus Catalog™,3,PSYC,7625,"Credit or registration in,PSYC 7125,or equivalent, graduate standing in clinical or school psychology or consent of instructor."
924,PSYC 7525 Clinical Neuropsychology Seminar (1) - Modern Campus Catalog™,1,PSYC,7525,"Consent of instructor.,May be taken for a max. of 12 hrs. of credit when topics vary."
925,RNR 7029 Advanced Topics in Renewable Natural Resources (1-4) - Modern Campus Catalog™,4,RNR,7029,
926,RNR 7020 Ecology of Fishes (3) - Modern Campus Catalog™,3,RNR,7020,"BIOL 4253,or equivalent."
927,RNR 7017 Restoration and Management of Wetland Functions (4) - Modern Campus Catalog™,4,RNR,7017,"Two weekend field trips; one five-day field trip. Students are responsible for paying for travel expenses associated with this course.,2 hrs. lecture, 6 hrs. lab."
928,RNR 7016 Current Topics and Techniques in Conservation Science (3) - Modern Campus Catalog™,3,RNR,7016,2 hrs. lecture; 3 hrs. lab.
929,RNR 7015 Ecology and Management of Upland Birds (3) - Modern Campus Catalog™,3,RNR,7015,"Students are responsible for paying for travel expenses associated with this course.,2 hrs. lecture; 3 hrs. lab"
930,RNR 7013 Wildlife Population Dynamics (3) - Modern Campus Catalog™,3,RNR,7013,"EXST 7005,or equivalent.,2 hrs. lecture; 2 hrs. lab."
931,RNR 7012 Ecology and Management of Waterfowl (3) - Modern Campus Catalog™,3,RNR,7012,"Credit will not be given for this course and,RNR 4012,.,Students are responsible for paying for travel expenses associated with this course.,2 hrs. lecture; 3 hrs. lab."
932,RNR 7011 Mammalian Ecology and Management (3) - Modern Campus Catalog™,3,RNR,7011,"Students are responsible for paying for travel expenses associated with this course.,2 hrs. lecture; 3 hrs. lab."
933,"RNR 7009 Writing, Editing, and Revising Drafts for Grants and Publications in the Natural Science (3) - Modern Campus Catalog™",3,RNR,7009,3 hrs. discussion of book chapters/readings and peer/instructor edits.
934,RNR 7008 Green Energy in Renewable Natural Resources (3) - Modern Campus Catalog™,3,RNR,7008,
935,RNR 7007 Policy Considerations for the Management of Natural Resources (3) - Modern Campus Catalog™,3,RNR,7007,
936,RNR 7006 Behavioral Ecology (3) - Modern Campus Catalog™,3,RNR,7006,
937,RNR 7001 Research Methodology (3) - Modern Campus Catalog™,3,RNR,7001,
938,RNR 4913 Introductory Wildlife Population Dynamics (3) - Modern Campus Catalog™,3,RNR,4913,"MATH 1431,/,MATH 1550,; credit or enrollment in,RNR 4011,.,2 hrs. lecture; 3 hrs. lab."
939,RNR 4900 Watershed Hydrology (3) - Modern Campus Catalog™,3,RNR,4900,
940,RNR 4268 Environmental and Natural Resources Policy (3) - Modern Campus Catalog™,3,RNR,4268,"See,ENVS 4268,."
941,RNR 4150 Forest Hydrology and Soils (3) - Modern Campus Catalog™,3,RNR,4150,"AGRO 2051,or consent of instructor.,2 hrs. lecture; 3 hrs. lab."
942,RNR 4145 Ichthyology (4) - Modern Campus Catalog™,4,RNR,4145,
943,RNR 4140 Wildlife and Fisheries Ecotoxicology (4) - Modern Campus Catalog™,4,RNR,4140,3 hrs. lecture; 3 hrs. lab.
944,RNR 4130 Introduction to Aquatic Entomology (4) - Modern Campus Catalog™,4,RNR,4130,
945,RNR 4120 African Coastal Ecology and Field Techniques (3) - Modern Campus Catalog™,3,RNR,4120,permission of instructor.
946,RNR 4110 African Wildlife Ecology (1-4) - Modern Campus Catalog™,4,RNR,4110,"RNR 2031,or,RNR 2072,,,RNR 2101,or,RNR 2070,or equivalent,,RNR 3018,, and,RNR 4064,. Permission of department. Junior, senior, or graduate student status.,May be offered for up to 4 credits. Two weeks of field practice. Students are responsible for travel expenses associated with this course."
947,RNR 4108 Outreach Methods in Natural Resource Ecology and Management (3) - Modern Campus Catalog™,3,RNR,4108,"For RNR majors only or permission of instructor;,BIOL 1202,,,BIOL 1209,,,RNR 1001,,,RNR 2101,or,RNR 2070,."
948,RNR 4107 Human Dimensions in Natural Resources (3) - Modern Campus Catalog™,3,RNR,4107,"RNR 2039,or,RNR 2072,, 6 hrs. social science general education electives."
949,RNR 4106 Techniques in Limnology and Fisheries (2) - Modern Campus Catalog™,2,RNR,4106,"junior, senior or graduate standing and permission of instructor.,Students are responsible for paying for travel expenses associated with this course.,1 hr. lecture; 1 hr. lab."
950,RNR 4103 Conservation Genetics (3) - Modern Campus Catalog™,3,RNR,4103,"BIOL 1201,and,BIOL 1202,."
951,RNR 4063 Internship in Natural Resources (1-4) - Modern Campus Catalog™,4,RNR,4063,"permission of department.,May be taken for a max. of 4 sem. hrs. of credit.,Each hour of credit requires 40 hours of supervised experience."
952,"RNR 4101 Capstone: Natural Resources Management, Policy and Human Dimensions (4) - Modern Campus Catalog™",4,RNR,4101,"RNR 2039,or,RNR 2071,,,RNR 3004,and senior status in School of Renewable Natural Resources.,Students are responsible for travel expenses associated with this course. Course is intended for students in the final semester.,2 hrs. lecture; 4 hrs. lab."
953,RNR 4061 Special Problems in Natural Resource Management (1-4) - Modern Campus Catalog™,4,RNR,4061,"permission of instructor.,May be taken for a max. of 4 sem. hrs. credit.,Credit varies by topic."
954,RNR 4062 Special Topics in Natural Resources (1-4) - Modern Campus Catalog™,4,RNR,4062,"permission of instructor.,May be taken for a max. of 4 sem. hrs. of credit when topics vary."
955,RNR 4064 Wildlife Field Study in Africa (1) - Modern Campus Catalog™,1,RNR,4064,"RNR 2031,or,RNR 2072,,,RNR 2101,or,RNR 2070,or equivalent, and,RNR 3018,. Permission of instructor."
956,RNR 4040 Fisheries Management (3) - Modern Campus Catalog™,3,RNR,4040,
957,RNR 4051 Wildlife Habitat Management (3) - Modern Campus Catalog™,3,RNR,4051,"RNR 2001,,,RNR 2031,, or,RNR 2072,.,Extended length single day trips and multiple day, overnight field trip over Fall Break or as described in syllabus are required. Students are responsible for paying for travel expenses associated with this course.,2 hrs. lecture; 3 hrs. lab."
958,RNR 4060 Taxonomy and Ecology of Upland Plants (3) - Modern Campus Catalog™,3,RNR,4060,"at least one of the following:,RNR 2001,,,RNR 4020,,,BIOL 4041,,,BIOL 4055,, or an approved equivalent.,Two Saturday field trips are required.,1 hr. lec.; 3 hrs. lab."
959,RNR 4038 Forest Resource Economics (3) - Modern Campus Catalog™,3,RNR,4038,"ECON 2030,or,AGEC 2003,or equivalent."
960,RNR 4037 Biology of Fishes (3) - Modern Campus Catalog™,3,RNR,4037,"RNR 4145,or consent of instructor."
961,RNR 4036 Forest Management (4) - Modern Campus Catalog™,4,RNR,4036,"ECON 2030,or,AGEC 2003,or equivalent,,RNR 3036,,,RNR 3037,and,RNR 3040,.,3 hrs. lecture; 3 hrs. lab."
962,RNR 4033 Silviculture and Management of Hardwoods (4) - Modern Campus Catalog™,4,RNR,4033,"RNR 3002,or consent of instructor.,Students are responsible for paying for travel expenses associated with this course. Extended field trips, one weekend field trip.,3 hrs. lecture; 3 hrs. lab."
963,RNR 4032 Forest Fire Protection and Use (2) - Modern Campus Catalog™,2,RNR,4032,"Students are responsible for paying for travel expenses associated with this course. 8-week course. The general university drop/add dates do not apply. The instructor will provide students with drop/add dates established by the Office of the University Registrar.,1 hr. lecture; 3 hrs. lab."
964,RNR 4025 Limnology (3) - Modern Campus Catalog™,3,RNR,4025,"BIOL 1201,,,BIOL 1208,and,CHEM 1201,,,CHEM 1202,,,CHEM 1212,or equivalent."
965,RNR 4022 Principles of Aquaculture (4) - Modern Campus Catalog™,4,RNR,4022,"8 sem. hrs. of introductory chemistry and 8 sem. hrs. of introductory zoology and/or biology; or equivalent.,Students are responsible for paying for travel expenses associated with this course.,3 hrs. lecture; 3 hrs. lab with occasional extended field trips."
966,RNR 4023 Marine Fisheries Resources (3) - Modern Campus Catalog™,3,RNR,4023,
967,RNR 4020 Taxonomy and Ecology of Wetland Plants (4) - Modern Campus Catalog™,4,RNR,4020,
968,RNR 4017 Laboratory in Conservation Biology (2) - Modern Campus Catalog™,2,RNR,4017,"Same as,BIOL 4017,.,4 hrs. lab."
969,RNR 4016 Upland Game Bird Biology (4) - Modern Campus Catalog™,4,RNR,4016,"RNR 3018,.,Students are responsible for paying for travel expenses associated with this course. Not for graduate credit.,3 hrs. lecture; 3 hrs. lab."
970,RNR 4015 Conservation Biology (4) - Modern Campus Catalog™,4,RNR,4015,11 sem. hrs. biological sciences; genetics recommended.
971,RNR 4013 Ecology and Management of Wetland Wildlife (4) - Modern Campus Catalog™,4,RNR,4013,"Extended length single day trips and multiple day, overnight field trip over Fall Break or as described in syllabus are required. Students are responsible for paying for travel expenses associated with this course.,3 hrs. lecture; 3 hrs. lab."
972,RNR 4012 Waterfowl Biology and Conservation (4) - Modern Campus Catalog™,4,RNR,4012,"RNR 2031,or,RNR 2072,and,RNR 3018,. Weekend field trips. Students are responsible for paying travel expenses associated with this course. Credit will not be given for this course and,RNR 7012,.,3 hrs. lecture; 3 hrs. lab."
973,RNR 4001 Silviculture Lab (1) - Modern Campus Catalog™,1,RNR,4001,"credit or registration in,RNR 3002,.,Students are responsible for paying for travel expenses associated with this course. Working knowledge of a word processor, spreadsheet and email is assumed.,3 hrs. lab."
974,RNR 4011 Wildlife Management Techniques (4) - Modern Campus Catalog™,4,RNR,4011,"RNR 2031,or,RNR 2072,and,EXST 2201,;,RNR 3018,.,Weekend field trips. Students are responsible for paying for travel expenses associated with this course.,3 hrs. lecture; 3 hrs. lab."
975,RNR 3108 Case Studies in Habitat Restoration (2) - Modern Campus Catalog™,2,RNR,3108,"RNR 2101,or,RNR 2070,;,Extended length single day trips and multiple night field trip during spring break or as specified in syllabus are required. Students are responsible for paying for travel expenses associated with this course.,1 hr. lecture, 3 hrs. lab"
976,RNR 3913 Quantitative Methods in Wildlife and Fisheries (4) - Modern Campus Catalog™,4,RNR,3913,"RNR 1010,,,RNR 2101,, “C” or better in,RNR 2102,,,EXST 2201,and junior or senior status.,3 hrs. lecture; 3 hrs. lab."
