course title,Credit hours,course ID,class code,preReqs
TAM 4046 Advanced Topics in Fashion Merchandising (3) - Modern Campus Catalog™,3,TAM,4046,"Prereq.:,TAM 3032,and,TAM 3043,."
TAM 4045 Senior Collection for Apparel Design (3) - Modern Campus Catalog™,3,TAM,4045,"Prereq.:,TAM 4037,.,1 hr. lecture; 4 hrs. lab."
TAM 4044 Global Textile and Apparel Economics (3) - Modern Campus Catalog™,3,TAM,4044,"Prereq.:,TAM 3032,,,ECON 2030,."
TAM 4043 Advanced Textiles (3) - Modern Campus Catalog™,3,TAM,4043,"Prereq.:,TAM 2041,.,2 hrs. lecture; 2 hrs. lab."
TAM 4041 History of Textiles (3) - Modern Campus Catalog™,3,TAM,4041,"Prereq.:,ENGL 2000,."
TAM 4040 Collection & Portfolio Development (1) - Modern Campus Catalog™,1,TAM,4040,"Prereq.:,TAM 1232,,,TAM 3230,.,2 hrs. lab."
TAM 4037 Apparel Design Through Draping (3) - Modern Campus Catalog™,3,TAM,4037,"Prereq.:,TAM 3037,.,6 hrs. lab."
TAM 4034 Textile and Apparel Product Evaluation (3) - Modern Campus Catalog™,3,TAM,4034,"Prereq.:,TAM 2041,.,2 hrs. lecture; 2 hrs. lab."
TAM 4028 Advanced Apparel Design Studio (3) - Modern Campus Catalog™,3,TAM,4028,"Prereq.:,TAM 3037,.,6 hrs. lab."
TAM 4027 Couture Embellishment Techniques (3) - Modern Campus Catalog™,3,TAM,4027,"Prereq.:,TAM 3037,.,Not for graduate credit.,6 hrs. lab."
TAM 3430 Emerging Technologies in Apparel Design (3) - Modern Campus Catalog™,3,TAM,3430,"Prereq.:,TAM 3230,.,1 hr. lecture; 4 hrs. lab."
TAM 3232 Apparel Design Studio (3) - Modern Campus Catalog™,3,TAM,3232,"Prereq.:,TAM 2032,.,1 hr. lecture; 4 hrs. studio."
TAM 3230 Pattern Design with Computer Application (3) - Modern Campus Catalog™,3,TAM,3230,"Prereq.:,TAM 3037,.,6 hrs. lab."
"TAM 3091 Readings and Research in Textiles, Apparel & Merchandising (1-6) - Modern Campus Catalog™",6,TAM,3091,"Prereq.:,Open to advanced students of high academic standing by consent of director.,May be taken for a max. of 6 hrs. of credit. Students are responsible for registering with a faculty member with whom they will select the area of reading and research."
TAM 3050 Sustainability for Apparel and Textiles (3) - Modern Campus Catalog™,3,TAM,3050,"Prereq.:,TAM 2040,,,TAM 2045,."
TAM 3046 3D Visual Retail Simulation (1) - Modern Campus Catalog™,1,TAM,3046,"Prereq.:,TAM 1232,and credit or registration in,TAM 3045,.,2 hrs. lab."
TAM 3045 Visual Merchandising and Promotion Strategies (3) - Modern Campus Catalog™,3,TAM,3045,"Prereq.:,TAM 2045,; majors only or permission of department."
TAM 3043 Retail Mathematics (3) - Modern Campus Catalog™,3,TAM,3043,"Prereq.:,majors only;,TAM 2042,,,TAM 3042,.,2 hrs. lecture; 2 hrs. lab."
TAM 3042 Retail Buying and Merchandise Management (3) - Modern Campus Catalog™,3,TAM,3042,"Prereq.:,majors only;,TAM 2045,and,MATH 1100,; or permission of department."
TAM 3040 International Field Study in the Fashion Industry (3) - Modern Campus Catalog™,3,TAM,3040,"Prereq.:,Permission of Department.,May be taken twice for credit when field of study site varies.,2 hrs. lecture; 3 hrs. lab."
TAM 3037 Flat Pattern Design (3) - Modern Campus Catalog™,3,TAM,3037,6 hrs. lab.
TAM 3032 Textile and Apparel Product Development (3) - Modern Campus Catalog™,3,TAM,3032,Prereq.:
TAM 3030 Domestic Field Study in the Fashion Industry (3) - Modern Campus Catalog™,3,TAM,3030,"Prereq.:,Permission of department.,May be taken for a max. of 6 hrs. of credit when field site varies.,Fee to cover expenses.,2 hrs. lecture; 3 hrs. lab."
TAM 3027 Supply Chain Management in the Fashion Sector (3) - Modern Campus Catalog™,3,TAM,3027,"Prereq.:,TAM 2045,."
TAM 3022 Apparel Quality Analysis (3) - Modern Campus Catalog™,3,TAM,3022,"Prereq.:,TAM 2040,or permission of department.,2 hrs lecture: 2 hrs lab."
TAM 2232 3D Drafting and 3D Printing for Apparel Design 3 - Modern Campus Catalog™,1,TAM,,"Prereq.:,1 hr. lecture, 4 hrs. lab."
"TAM 2091 Special Topics in Textiles, Apparel & Merchandising (1-3) - Modern Campus Catalog™",3,TAM,2091,"Prereq.:,consent of director for majors in textiles, apparel & merchandising.,May be taken for a max. of 6 hrs. of credit when topics vary."
TAM 2080 Queer Fashion (3) - Modern Campus Catalog™,3,TAM,2080,This is an Integrative Learning Core (ILC) course that awards general education credit.
TAM 2050 Fashion Event Production (1) - Modern Campus Catalog™,1,TAM,2050,"Prereq.:,Permission of department.,May be taken for a max. of 4 sem. hrs. of credit."
TAM 2045 The Fashion Industry (3) - Modern Campus Catalog™,3,TAM,2045,
TAM 2044 Early Experience in Textile/Apparel Industry (1) - Modern Campus Catalog™,1,TAM,2044,"Pass/fail grading.,4 hrs. practicum; majors only. 32 hrs. of supervised experience."
TAM 2042 Trend Forecasting and Analysis (3) - Modern Campus Catalog™,3,TAM,2042,"Prereq.:,Majors only or permission of department."
TAM 2041 Textile Science Laboratory (1) - Modern Campus Catalog™,1,TAM,2041,"Prereq.:,credit or registration in,TAM 2040,.,3 hrs. lab."
TAM 2040 Textile Science (3) - Modern Campus Catalog™,3,TAM,2040,
TAM 2038 Intermediate Apparel Design Studio (3) - Modern Campus Catalog™,3,TAM,2038,"Prereq.:,TAM 2037,or permission of department.,6 hrs. lab."
TAM 2037 Introductory Apparel Design Studio (3) - Modern Campus Catalog™,3,TAM,2037,"Prereq.:,for students in the Apparel Design concentration only or permission of department.,6 hrs. lab."
TAM 2032 Fashion Fundamentals (3) - Modern Campus Catalog™,3,TAM,2032,"Prereq.:,majors only or permission of department.,1 hrs. lecture; 4 hrs. lab."
TAM 1232 CAD for the Apparel Industry (3) - Modern Campus Catalog™,3,TAM,1232,"Prereq.:,Majors only or permission of department."
TAM 1100 Fashion and Society (3) - Modern Campus Catalog™,3,TAM,1100,
SW 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,SW,,"Prereq.:,successful completion of the General Examination,“S”/”U”grading."
SW 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,SW,,"Prereq.:,completion of all foundation courses and consent of instructor.,“S”/”U”grading."
SW 7999 Research Project: Nonthesis (3) - Modern Campus Catalog™,3,SW,7999,"Prereq.:,completion of foundation courses and consent of instructor.,Pass-fail grading."
SW 7906 Independent Reading and Research in Social Welfare Policy (3) - Modern Campus Catalog™,3,SW,7906,"Prereq.:,consent of instructor."
SW 7905 Independent Reading and Research in Social Work Practice (3) - Modern Campus Catalog™,3,SW,7905,"Prereq.:,consent of instructor."
SW 7807 Special Topics in Social Work (3) - Modern Campus Catalog™,3,SW,7807,"Prereq.:,consent of instructor."
SW 7805 Co-occurring Substance Use and Mental Disorders: Assessment and Intervention (3) - Modern Campus Catalog™,3,SW,7805,
SW 7804 Addictive Disorders in Contemporary Society (3) - Modern Campus Catalog™,3,SW,7804,
SW 7803 Grant and Proposal Writing for Human Service Organizations (3) - Modern Campus Catalog™,3,SW,7803,"Prereq.:,completion of all foundation courses."
SW 7801 Family Violence (3) - Modern Campus Catalog™,3,SW,7801,
SW 7506 Community Engagement and Grant Development (3) - Modern Campus Catalog™,3,SW,7506,"Prereq.:,Social Work Majors only; completion of all foundation courses."
SW 7505 Advanced Direct Theory and Practice (3) - Modern Campus Catalog™,3,SW,7505,"Prereq.:,Social Work Majors only; completion of all foundation courses."
SW 7504 Advanced Social Policy (3) - Modern Campus Catalog™,3,SW,7504,"Prereq.:,completion of all foundation courses; majors only."
SW 7503 Specialized Field Internship II (3) - Modern Campus Catalog™,3,SW,7503,"Prereq.:,completion of all Generalist courses; majors only and credit for or concurrent registration in,SW 7502,&nbsp;&,SW 7505,.,Pass-fail grading.,$100 internship fee. Continuation of,SW 7502,."
SW 7502 Specialized Field Internship I (3) - Modern Campus Catalog™,3,SW,7502,"Prereq.:,completion of all foundation courses; majors only and credit for or concurrent registration in,SW 7505,.,Pass-fail grading.,$100 internship fee."
SW 7501 Social Work Research II (3) - Modern Campus Catalog™,3,SW,7501,"Prereq.:,Social Work Majors only; completion of all foundation courses."
SW 7456 Ethics in Social Work (3) - Modern Campus Catalog™,3,SW,7456,"Prereq.:,Consent of instructor."
SW 7455 Management in Human Services (3) - Modern Campus Catalog™,3,SW,7455,"Prereq.:,completion of all foundation courses."
SW 7416 Child/Family II (3) - Modern Campus Catalog™,3,SW,7416,"Prereq.:,completion of all foundation courses."
SW 7415 Child/Family I (3) - Modern Campus Catalog™,3,SW,7415,
SW 7412 Social Work in Medical Care (3) - Modern Campus Catalog™,3,SW,7412,
SW 7406 Social Work with LGBTQ+ People (3) - Modern Campus Catalog™,3,SW,7406,"Prereq.:,SW 7004,and,SW 7005,."
SW 7405 Marital and Family Treatment in Social Work (3) - Modern Campus Catalog™,3,SW,7405,"Prereq.:,completion of all foundation courses."
SW 7404 Social Work Practice in Schools (3) - Modern Campus Catalog™,3,SW,7404,
SW 7403 Social Work and Aging (3) - Modern Campus Catalog™,3,SW,7403,
SW 7402 Social Work in Corrections (3) - Modern Campus Catalog™,3,SW,7402,
SW 7401 Juvenile Justice and Delinquency (3) - Modern Campus Catalog™,3,SW,7401,
SW 7309 Advanced Methods of Group Treatment (3) - Modern Campus Catalog™,3,SW,7309,"Prereq.:,consent of instructor."
SW 7307 Direct Practice with Children and Adolescents (3) - Modern Campus Catalog™,3,SW,7307,"Prereq.:,completion of all foundation courses."
SW 7306 Advanced Social Work Treatment of Individuals (3) - Modern Campus Catalog™,3,SW,7306,"Prereq.:,SW 7006,."
SW 7305 Grief & Bereavement (3) - Modern Campus Catalog™,3,SW,7305,
SW 7208 Theories in Social Work (3) - Modern Campus Catalog™,3,SW,7208,
SW 7207 Integrative Seminar (3) - Modern Campus Catalog™,3,SW,7207,"Prereq.:,foundation courses in PhD program and at least one research methods course, plus consent of instructor."
SW 7206 Research Practicum (3-9) - Modern Campus Catalog™,9,SW,7206,"Prereq.:,admission to the PhD program in social work or consent of instructor; and at least one of,EXST 7003,or,EXST 7013,.,No more than 6 hrs. May be taken in one semester."
SW 7205 Pedagogical Issues in Social Work Education (3) - Modern Campus Catalog™,3,SW,7205,"Prereq.:,admission to the PhD program in social work or consent of instructor."
SW 7204 Issues and Research Problems in Social Work Intervention (3) - Modern Campus Catalog™,3,SW,7204,"Prereq.:,admission to the PhD program in social work or consent of instructor."
SW 7202 Issues and Research Problems in Social Policy (3) - Modern Campus Catalog™,3,SW,7202,"Prereq.:,admission to the PhD program in social work or consent of instructor."
SW 7201 Social Research Methods (3) - Modern Campus Catalog™,3,SW,7201,"Prereq.:,admission to the PhD program in social work or consent of department."
SW 7200 Colloquium (3) - Modern Campus Catalog™,3,SW,7200,"Prereq.:,admission to the PhD program in social work or consent of department."
SW 7010 Differential Diagnosis (3) - Modern Campus Catalog™,3,SW,7010,"Prereq.:,Social Work Majors only.,Diagnostic and Statistical Manual of Mental Disorders,DSM"
SW 7009 Social Work Research I (3) - Modern Campus Catalog™,3,SW,7009,"Prereq.:,Social Work majors only."
SW 7008 Generalist Field Internship II (3) - Modern Campus Catalog™,3,SW,7008,"Prereq.:,majors only and credit for or concurrent registration in,SW 7006,&nbsp;&,SW 7007,.,Pass-fail grading.,$100 internship fee. Continuation of,SW 7007,."
SW 7007 Generalist Field Internship I (3) - Modern Campus Catalog™,3,SW,7007,"Prereq.:,majors only and credit for or concurrent registration in,SW 7005,.,Pass-fail grading.,$100 internship fee."
"SW 7006 Practice with Groups, Organizations and Communities (3) - Modern Campus Catalog™",3,SW,7006,"Prereq.:,credit or registration in,SW 7005,. Majors only."
SW 7005 Practice with Individuals and Families (3) - Modern Campus Catalog™,3,SW,7005,"Prereq.:,majors only."
SW 7004 Human Diversity and Oppression (3) - Modern Campus Catalog™,3,SW,7004,"Prereq.:,majors only."
THTR 4220 Drama of Africa and African Diaspora (3) - Modern Campus Catalog™,3,THTR,4220,"Also offered as,ENGL 4220,."
THTR 4138 Film Practicum (2) - Modern Campus Catalog™,2,THTR,4138,"Open only to Theatre Majors with a concentration in Film and Television or by permission of instructor,2 hrs. lab."
THTR 4136 Theatre Practicum II (1) - Modern Campus Catalog™,1,THTR,4136,
THTR 4132 Advanced Stage Makeup (3) - Modern Campus Catalog™,3,THTR,4132,"Prereq.:,THTR 2023,or permission of instructor.,6 hrs. lab."
THTR 4131 Seminar: Contemporary Theatre and Drama (3) - Modern Campus Catalog™,3,THTR,4131,
THTR 4130 Approaches to the Stage (3) - Modern Campus Catalog™,3,THTR,4130,
THTR 4128 Mask Making (3) - Modern Campus Catalog™,3,THTR,4128,2 hrs. lecture; 2 hrs. lab.
THTR 4125 Directing II (3) - Modern Campus Catalog™,3,THTR,4125,"Prereq.:,THTR 2021,or equivalent."
THTR 4124 Scenic Design (3) - Modern Campus Catalog™,3,THTR,4124,"Prereq.:,THTR 2022,and,THTR 2830,or permission of instructor."
THTR 4123 Costume Design (3) - Modern Campus Catalog™,3,THTR,4123,"Prereq.:,THTR 3126,or permission of instructor."
THTR 4033 Devising for Physical Theatre (3) - Modern Campus Catalog™,3,THTR,4033,"Prereq.:,permission of instructor."
THTR 4032 Composition for Physical Theatre (3) - Modern Campus Catalog™,3,THTR,4032,"Prereq.:,permission of instructor."
THTR 4031 Aerial Practice II (1) - Modern Campus Catalog™,1,THTR,4031,"Prereq.:,permission of instructor.,May be repeated twice for credit."
THTR 4029 Special Topics in Stage Movement (3) - Modern Campus Catalog™,3,THTR,4029,"Prereq.:,permission of instructor.,2 hrs. lecture; 2 hrs. lab."
THTR 4027 Accents for the Actor (3) - Modern Campus Catalog™,3,THTR,4027,"Prereq.:,THTR 2027,."
THTR 4026 Acting for the Camera II (3) - Modern Campus Catalog™,3,THTR,4026,"Prereq.:,THTR 3026,."
THTR 4025 Classical Text (3) - Modern Campus Catalog™,3,THTR,4025,"Prereq.:,THTR 1029,,,THTR 3025,,,THTR 3027,."
THTR 4023 Advanced Costume Construction Techniques for the Stage (3) - Modern Campus Catalog™,3,THTR,4023,"Prereq.:,THTR 3123,.,6 hrs. lab."
THTR 4021 Gender and Sexuality in Performance (3) - Modern Campus Catalog™,3,THTR,4021,
THTR 4010 Master Seminar (1) - Modern Campus Catalog™,1,THTR,4010,"Credit or registration in,THTR 2010,, majors only."
THTR 4008 Writing Drama (3) - Modern Campus Catalog™,3,THTR,4008,
THTR 3900 Selected Topics in Theatre (3) - Modern Campus Catalog™,3,THTR,3900,"Prereq.:,consent of instructor.,May be taken for a max. of 12 hrs. of credit when topics vary.,Consult Schedule of Classes for current offering."
THTR 3803 Improvisation (3) - Modern Campus Catalog™,3,THTR,3803,"Prereq.:,permission of instructor."
THTR 3802 Dance Composition (3) - Modern Campus Catalog™,3,THTR,3802,
THTR 3800 Theatre or Film Internship (3) - Modern Campus Catalog™,3,THTR,3800,"Prereq.:,consent of instructor.,Pass-fail grading"
THTR 3740 Take Film Festival (3) - Modern Campus Catalog™,3,THTR,3740,"Prereq.:,THTR 1701,,,THTR 2735,."
THTR 3735 Film and New Media Production II (3) - Modern Campus Catalog™,3,THTR,3735,"Prereq.:,THTR 2735,.,2 hrs. lecture, 2 hrs. lab."
THTR 3730 Advanced Post Production (3) - Modern Campus Catalog™,3,THTR,3730,"Prereq.:,THTR 2735,and permission of instructor."
THTR 3710 The Process of Filmmaking (3) - Modern Campus Catalog™,3,THTR,3710,"Prereq.:,THTR 2735,and permission of instructor."
THTR 3531 Stage Lighting Technology (3) - Modern Campus Catalog™,3,THTR,3531,"Prereq.:,THTR 1001,or permission of instructor."
THTR 3530 Sound Technology (3) - Modern Campus Catalog™,3,THTR,3530,"Prereq.:,THTR 1001,or permission of instructor."
THTR 3435 Scene Painting I (3) - Modern Campus Catalog™,3,THTR,3435,"Prereq.:,THTR 1001,or permission of instructor,,2 hrs. lecture, 2 hrs. lab."
THTR 3340 Arts Marketing (3) - Modern Campus Catalog™,3,THTR,3340,
THTR 3320 Introduction to Arts Management (3) - Modern Campus Catalog™,3,THTR,3320,
THTR 3126 Theatrical Rendering (3) - Modern Campus Catalog™,3,THTR,3126,"Prereq.:,THTR 2022,or permission of instructor.,2 hrs. lecture; 2 hrs. lab."
THTR 3125 Tutus and Dancewear Construction (3) - Modern Campus Catalog™,3,THTR,3125,6 hrs. lab.
THTR 3123 Costume Construction Techniques for the Stage (3) - Modern Campus Catalog™,3,THTR,3123,6 hrs. lab.
THTR 3122 Theatre History and Literature III: 1875 to the Present (3) - Modern Campus Catalog™,3,THTR,3122,
THTR 3121 Theatre History and Literature II: Renaissance through Nineteenth Century (3) - Modern Campus Catalog™,3,THTR,3121,
THTR 3120 Theatre History and Literature I: Ancient Greece through Renaissance (3) - Modern Campus Catalog™,3,THTR,3120,
THTR 3032 Viewpoints and Ensemble (3) - Modern Campus Catalog™,3,THTR,3032,"Prereq.:,permission of instructor."
THTR 3029 Movement for the Actor II (3) - Modern Campus Catalog™,3,THTR,3029,"Prereq.:,THTR 1029,."
THTR 3028 Audition Technique (3) - Modern Campus Catalog™,3,THTR,3028,"Prereq.:,THTR 1025,,,THTR 2025,. Open to Theatre majors and minors only."
